UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id
5570,L52749,L,302.4,312.0,1508,36.9,5,0,0,0,0,0,0,M_6569
5576,H34989,H,302.4,312.0,1477,39.7,18,0,0,0,0,0,0,M_6575
5579,L52758,L,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,M_6578
5583,L52762,L,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,M_6582
5586,M20445,M,302.5,312.0,1642,29.1,46,0,0,0,0,0,0,M_6585
5589,M20448,M,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,M_6588
5592,L52771,L,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,M_6591
5593,L52772,L,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,M_6592
5597,M20456,M,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,M_6596
5601,L52780,L,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,M_6600
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,M_6602
5605,L52784,L,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,M_6604
5608,M20467,M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,M_6607
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,M_6618
5620,L52799,L,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,M_6619
5623,L52802,L,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,M_6622
5625,M20484,M,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,M_6624
5626,L52805,L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,M_6625
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,M_6626
5632,L52811,L,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,M_6631
5637,L52816,L,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,M_6636
5644,L52823,L,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,M_6643
5645,L52824,L,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,M_6644
5646,M20505,M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,M_6645
5656,L52835,L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,M_6655
5657,M20516,M,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,M_6656
5659,M20518,M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,M_6658
5662,L52841,L,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,M_6661
5672,H35085,H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,M_6671
5676,M20535,M,302.3,311.7,1453,42.5,56,0,0,0,0,0,0,M_6675
5679,M20538,M,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,M_6678
5684,M20543,M,302.2,311.6,1592,37.7,79,0,0,0,0,0,0,M_6683
5691,L52870,L,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,M_6690
5692,L52871,L,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,M_6691
5693,M20552,M,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,M_6692
5694,M20553,M,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,M_6693
5700,L52879,L,302.4,311.9,1867,25.9,121,0,0,0,0,0,0,M_6699
5705,L52884,L,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,M_6704
5714,L52893,L,302.2,311.9,1596,38.0,156,0,0,0,0,0,0,M_6713
5718,L52897,L,302.3,312.0,1746,28.1,167,0,0,0,0,0,0,M_6717
5725,L52904,L,302.3,311.8,1433,50.3,183,0,0,0,0,0,0,M_6724
5727,M20586,M,302.4,311.9,1398,50.1,188,0,0,0,0,0,0,M_6726
5733,L52912,L,302.2,311.7,1412,44.5,204,0,0,0,0,0,0,M_6732
5735,L52914,L,302.3,311.8,1369,56.2,208,1,0,0,0,1,0,M_6734
5739,L52918,L,302.3,311.7,1281,48.8,0,0,0,0,0,0,0,M_6738
5743,L52922,L,302.3,311.7,1414,47.0,11,0,0,0,0,0,0,M_6742
5746,L52925,L,302.1,311.5,1987,20.1,21,0,0,0,0,0,0,M_6745
5751,L52930,L,302.2,311.8,1981,21.8,36,0,0,0,0,0,0,M_6750
5752,H35165,H,302.3,311.8,1475,42.8,38,0,0,0,0,0,0,M_6751
5753,H35166,H,302.3,311.8,1804,25.0,43,0,0,0,0,0,0,M_6752
5756,L52935,L,302.1,311.4,1391,49.2,52,0,0,0,0,0,0,M_6755
5758,L52937,L,301.9,311.3,1366,55.6,57,0,0,0,0,0,0,M_6757
5760,L52939,L,301.8,311.3,1551,35.8,61,0,0,0,0,0,0,M_6759
5761,M20620,M,301.9,311.3,1522,35.6,63,0,0,0,0,0,0,M_6760
5766,L52945,L,301.7,311.3,1708,30.5,77,0,0,0,0,0,0,M_6765
5773,L52952,L,301.6,311.3,1706,29.9,93,0,0,0,0,0,0,M_6772
5774,H35187,H,301.6,311.2,1395,46.8,95,0,0,0,0,0,0,M_6773
5775,L52954,L,301.5,311.1,1602,34.3,100,0,0,0,0,0,0,M_6774
5777,L52956,L,301.6,311.1,1325,49.2,104,0,0,0,0,0,0,M_6776
5778,L52957,L,301.6,311.1,1408,44.4,106,0,0,0,0,0,0,M_6777
5779,M20638,M,301.7,311.1,1489,41.4,108,0,0,0,0,0,0,M_6778
5780,L52959,L,301.6,311.1,1680,29.2,111,0,0,0,0,0,0,M_6779
5783,L52962,L,301.7,311.1,1455,39.8,118,0,0,0,0,0,0,M_6782
5784,H35197,H,301.8,311.1,1543,36.4,120,0,0,0,0,0,0,M_6783
5785,M20644,M,301.8,311.1,1399,41.8,125,0,0,0,0,0,0,M_6784
5789,L52968,L,301.8,311.5,1443,43.3,134,0,0,0,0,0,0,M_6788
5790,M20649,M,301.8,311.5,1416,49.0,136,0,0,0,0,0,0,M_6789
5792,M20651,M,301.8,311.3,1542,40.1,142,0,0,0,0,0,0,M_6791
5797,L52976,L,301.7,311.1,1399,55.1,156,0,0,0,0,0,0,M_6796
5798,L52977,L,301.6,311.0,1431,42.6,158,0,0,0,0,0,0,M_6797
5801,L52980,L,301.5,310.9,1469,44.7,164,0,0,0,0,0,0,M_6800
5802,L52981,L,301.5,310.8,1413,44.6,166,0,0,0,0,0,0,M_6801
5812,L52991,L,301.3,311.1,1454,40.3,191,0,0,0,0,0,0,M_6811
5828,L53007,L,301.3,311.1,1624,40.9,0,0,0,0,0,0,0,M_6827
5845,L53024,L,301.4,311.1,1462,37.1,41,0,0,0,0,0,0,M_6844
5851,L53030,L,301.3,311.1,1560,35.3,55,0,0,0,0,0,0,M_6850
5855,L53034,L,301.2,310.9,1416,53.3,66,0,0,0,0,0,0,M_6854
5856,M20715,M,301.2,310.9,1424,45.2,68,0,0,0,0,0,0,M_6855
5865,M20724,M,301.4,311.0,1486,36.5,91,0,0,0,0,0,0,M_6864
5871,L53050,L,301.5,311.1,2055,16.8,105,0,0,0,0,0,0,M_6870
5872,L53051,L,301.5,311.1,1469,49.5,107,0,0,0,0,0,0,M_6871
5878,L53057,L,301.5,311.1,1458,41.4,123,0,0,0,0,0,0,M_6877
5879,L53058,L,301.4,311.0,1533,45.8,125,0,0,0,0,0,0,M_6878
5880,L53059,L,301.4,311.0,1701,28.4,127,0,0,0,0,0,0,M_6879
5882,L53061,L,301.4,311.1,1952,22.7,131,0,0,0,0,0,0,M_6881
5887,L53066,L,301.4,311.1,1494,41.9,142,0,0,0,0,0,0,M_6886
5888,H35301,H,301.4,311.1,1445,41.4,144,0,0,0,0,0,0,M_6887
5891,L53070,L,301.4,311.0,1634,32.6,155,0,0,0,0,0,0,M_6890
5892,L53071,L,301.4,311.0,1334,53.3,157,0,0,0,0,0,0,M_6891
5893,L53072,L,301.4,311.1,1472,44.5,159,0,0,0,0,0,0,M_6892
5896,M20755,M,301.2,310.9,1460,46.7,166,0,0,0,0,0,0,M_6895
5898,M20757,M,301.0,310.7,1517,40.2,171,0,0,0,0,0,0,M_6897
5902,L53081,L,301.0,310.7,1464,45.8,184,0,0,0,0,0,0,M_6901
5907,L53086,L,300.7,310.3,1533,35.6,198,0,0,0,0,0,0,M_6906
5908,H35321,H,300.8,310.4,1419,46.4,200,0,0,0,0,0,0,M_6907
5914,H35327,H,300.7,310.2,1479,52.3,9,0,0,0,0,0,0,M_6913
5916,M20775,M,300.6,310.2,1532,38.7,16,0,0,0,0,0,0,M_6915
5918,L53097,L,300.6,310.2,1341,52.6,21,0,0,0,0,0,0,M_6917
5920,L53099,L,300.6,310.3,1414,50.6,25,0,0,0,0,0,0,M_6919
5926,M20785,M,300.2,310.1,1619,31.3,38,0,0,0,0,0,0,M_6925
5927,L53106,L,300.2,310.1,1440,51.1,41,0,0,0,0,0,0,M_6926
5933,L53112,L,300.5,310.5,1515,36.6,54,0,0,0,0,0,0,M_6932
5935,H35348,H,300.6,310.5,1454,51.2,58,0,0,0,0,0,0,M_6934
5942,L53121,L,300.6,310.7,1438,48.5,78,1,0,0,0,0,0,M_6941
5947,L53126,L,300.7,310.8,1496,46.4,90,0,0,0,0,0,0,M_6946
5948,M20807,M,300.7,310.8,1465,45.2,92,0,0,0,0,0,0,M_6947
5949,L53128,L,300.7,310.8,2113,18.5,95,0,0,0,0,0,0,M_6948
5950,M20809,M,300.7,310.8,1506,44.0,97,0,0,0,0,0,0,M_6949
5952,L53131,L,300.7,310.9,1650,29.4,102,0,0,0,0,0,0,M_6951
5955,L53134,L,300.8,310.9,1732,25.7,109,0,0,0,0,0,0,M_6954
5960,L53139,L,300.6,310.8,1378,51.2,119,0,0,0,0,0,0,M_6959
5963,L53142,L,300.5,310.8,1728,26.3,125,0,0,0,0,0,0,M_6962
5967,L53146,L,300.4,310.8,1396,49.3,142,0,0,0,0,0,0,M_6966
5972,L53151,L,300.5,310.8,1509,33.0,153,0,0,0,0,0,0,M_6971
5976,H35389,H,300.5,310.7,1654,28.6,161,0,0,0,0,0,0,M_6975
5977,H35390,H,300.5,310.6,1378,51.5,166,0,0,0,0,0,0,M_6976
5978,L53157,L,300.6,310.7,1750,30.6,171,0,0,0,0,0,0,M_6977
5979,L53158,L,300.5,310.6,1448,46.3,173,0,0,0,0,0,0,M_6978
5985,H35398,H,300.7,310.8,1346,52.0,193,0,0,0,0,0,0,M_6984
5987,L53166,L,300.6,310.7,1440,52.5,200,0,0,0,0,0,0,M_6986
5989,H35402,H,300.7,310.8,1296,58.2,204,0,0,0,0,0,0,M_6988
5990,L53169,L,300.7,310.7,1507,46.1,209,0,0,0,0,0,0,M_6989
5996,L53175,L,300.6,310.3,1920,22.3,223,0,0,0,0,0,0,M_6995
5998,M20857,M,300.5,310.2,1571,34.6,228,0,0,0,0,0,0,M_6997
6000,M20859,M,300.4,310.2,1671,30.5,234,1,1,0,0,0,0,M_6999
6003,L53182,L,300.5,310.3,1683,31.5,8,0,0,0,0,0,0,M_7002
6008,M20867,M,300.7,310.6,1349,54.5,19,0,0,0,0,0,0,M_7007
6012,L53191,L,300.8,310.8,1564,36.2,31,0,0,0,0,0,0,M_7011
6013,H35426,H,300.8,310.9,1425,44.0,33,0,0,0,0,0,0,M_7012
6016,M20875,M,300.8,310.8,1520,38.0,45,0,0,0,0,0,0,M_7015
6017,L53196,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,M_7016
6020,L53199,L,300.7,310.8,1519,43.9,55,0,0,0,0,0,0,M_7019
6024,M20883,M,300.7,310.9,1369,51.2,63,0,0,0,0,0,0,M_7023
6025,L53204,L,300.7,310.9,1356,65.3,66,1,0,0,1,0,0,M_7024
6027,L53206,L,300.7,311.0,1403,48.3,70,0,0,0,0,0,0,M_7026
6029,L53208,L,300.6,310.9,1472,47.6,75,0,0,0,0,0,0,M_7028
6032,L53211,L,300.6,310.7,1455,40.6,82,0,0,0,0,0,0,M_7031
6035,M20894,M,300.6,310.8,1389,48.1,88,0,0,0,0,0,0,M_7034
6036,M20895,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0,M_7035
6037,M20896,M,300.6,311.0,1401,54.6,94,0,0,0,0,0,0,M_7036
6039,L53218,L,300.7,311.0,1496,38.3,99,0,0,0,0,0,0,M_7038
6041,M20900,M,300.7,311.1,1438,46.6,103,0,0,0,0,0,0,M_7040
6043,M20902,M,300.8,311.0,1580,36.6,109,0,0,0,0,0,0,M_7042
6045,M20904,M,300.8,310.9,1522,41.7,115,0,0,0,0,0,0,M_7044
6048,H35461,H,300.9,311.0,1853,23.6,122,0,0,0,0,0,0,M_7047
6050,M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0,M_7049
6053,L53232,L,300.9,311.0,2003,20.2,138,0,0,0,0,0,0,M_7052
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,M_7059
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0,M_7063
6076,L53255,L,301.0,310.9,1813,28.5,197,0,0,0,0,0,0,M_7075
6079,L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0,M_7078
6083,L53262,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0,M_7082
6090,L53269,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,M_7089
6091,L53270,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,0,M_7090
6094,L53273,L,301.0,310.8,1375,57.2,20,0,0,0,0,0,0,M_7093
6098,H35511,H,300.9,310.8,1477,38.4,31,0,0,0,0,0,0,M_7097
6100,H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,M_7099
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,M_7102
6107,L53286,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,M_7106
6116,L53295,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,M_7115
6117,L53296,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,M_7116
6123,L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,M_7122
6125,M20984,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,M_7124
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,M_7132
6137,H35550,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,M_7136
6141,L53320,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,M_7140
6143,L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,M_7142
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,M_7144
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,M_7150
6155,M21014,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,M_7154
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,M_7164
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,M_7165
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,M_7166
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,M_7168
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,M_7171
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,M_7172
6184,H35597,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,M_7183
6185,L53364,L,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,M_7184
6186,L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,M_7185
6187,M21046,M,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,M_7186
6191,L53370,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,M_7190
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,M_7197
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,M_7208
6213,L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,M_7212
6223,H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,M_7222
6229,L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,M_7228
6230,L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,M_7229
6231,M21090,M,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,M_7230
6233,L53412,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,M_7232
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,M_7233
6236,L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,M_7235
6237,M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,M_7236
6239,L53418,L,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,M_7238
6242,L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,M_7241
6252,M21111,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,M_7251
6255,L53434,L,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,M_7254
6257,L53436,L,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,M_7256
6258,L53437,L,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,M_7257
6263,L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,M_7262
6266,L53445,L,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,M_7265
6268,L53447,L,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,M_7267
6270,M21129,M,300.9,310.5,1444,43.2,27,0,0,0,0,0,0,M_7269
6273,M21132,M,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,M_7272
6275,M21134,M,301.2,310.7,1543,32.9,40,0,0,0,0,0,0,M_7274
6277,L53456,L,301.2,310.8,1233,64.6,45,0,0,0,0,0,0,M_7276
6279,L53458,L,301.2,310.7,1568,38.3,49,0,0,0,0,0,0,M_7278
6280,L53459,L,301.3,310.8,1432,54.4,51,0,0,0,0,0,0,M_7279
6281,M21140,M,301.2,310.7,1527,41.1,53,0,0,0,0,0,0,M_7280
6282,M21141,M,301.3,310.8,1455,41.2,56,0,0,0,0,0,0,M_7281
6284,L53463,L,301.3,310.8,1719,29.5,62,0,0,0,0,0,0,M_7283
6285,M21144,M,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,M_7284
6286,M21145,M,301.2,310.7,1426,46.1,67,0,0,0,0,0,0,M_7285
6287,L53466,L,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,M_7286
6288,M21147,M,301.1,310.6,1479,41.1,72,0,0,0,0,0,0,M_7287
6289,L53468,L,301.0,310.5,1317,50.9,75,0,0,0,0,0,0,M_7288
6294,H35707,H,301.0,310.4,1512,44.9,86,0,0,0,0,0,0,M_7293
6295,L53474,L,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,M_7294
6296,H35709,H,301.1,310.6,1782,24.9,93,0,0,0,0,0,0,M_7295
6299,L53478,L,301.1,310.5,1428,44.1,103,0,0,0,0,0,0,M_7298
6300,L53479,L,301.2,310.6,1385,49.2,105,0,0,0,0,0,0,M_7299
6303,L53482,L,301.2,310.6,1437,51.2,112,0,0,0,0,0,0,M_7302
6304,H35717,H,301.2,310.6,1457,50.5,114,0,0,0,0,0,0,M_7303
6305,L53484,L,301.1,310.5,1532,37.5,119,0,0,0,0,0,0,M_7304
6306,M21165,M,301.1,310.5,1603,32.6,121,0,0,0,0,0,0,M_7305
6314,L53493,L,300.9,310.3,1440,47.6,140,0,0,0,0,0,0,M_7313
6317,L53496,L,300.9,310.4,1544,36.0,148,0,0,0,0,0,0,M_7316
6318,L53497,L,300.9,310.3,1321,48.8,150,0,0,0,0,0,0,M_7317
6321,M21180,M,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,M_7320
6328,L53507,L,300.6,310.0,1425,49.5,174,0,0,0,0,0,0,M_7327
6332,H35745,H,300.5,310.0,1495,47.4,184,0,0,0,0,0,0,M_7331
6336,M21195,M,300.4,309.8,1430,43.4,198,0,0,0,0,0,0,M_7335
6340,L53519,L,300.5,310.0,1451,48.6,208,0,0,0,0,0,0,M_7339
6343,M21202,M,300.3,309.8,1444,42.0,3,0,0,0,0,0,0,M_7342
6345,H35758,H,300.2,309.8,1374,47.7,8,0,0,0,0,0,0,M_7344
6346,L53525,L,300.2,309.8,1650,29.6,13,0,0,0,0,0,0,M_7345
6347,L53526,L,300.2,309.7,1275,60.7,15,0,0,0,0,0,0,M_7346
6354,M21213,M,300.0,309.6,1491,42.0,29,0,0,0,0,0,0,M_7353
6355,L53534,L,300.1,309.6,1565,34.8,32,0,0,0,0,0,0,M_7354
6357,M21216,M,300.1,309.7,1420,48.4,36,0,0,0,0,0,0,M_7356
6358,L53537,L,300.2,309.8,1398,54.8,39,0,0,0,0,0,0,M_7357
6360,L53539,L,300.1,309.8,1430,56.7,44,0,0,0,0,0,0,M_7359
6363,L53542,L,300.0,309.6,1738,28.7,51,0,0,0,0,0,0,M_7362
6369,M21228,M,300.0,309.6,1423,48.7,67,0,0,0,0,0,0,M_7368
6371,L53550,L,300.1,309.6,1321,46.9,75,0,0,0,0,0,0,M_7370
6372,L53551,L,300.1,309.6,1546,36.7,77,0,0,0,0,0,0,M_7371
6375,L53554,L,300.0,309.5,1506,38.8,87,0,0,0,0,0,0,M_7374
6376,H35789,H,300.0,309.6,1629,32.3,89,0,0,0,0,0,0,M_7375
6377,L53556,L,300.0,309.6,1694,28.7,94,0,0,0,0,0,0,M_7376
6380,L53559,L,300.1,309.7,1485,45.9,100,0,0,0,0,0,0,M_7379
6382,L53561,L,300.2,309.7,1771,27.1,104,0,0,0,0,0,0,M_7381
6397,L53576,L,300.0,309.6,1526,46.4,150,0,0,0,0,0,0,M_7396
6398,M21257,M,300.0,309.6,1587,32.6,152,0,0,0,0,0,0,M_7397
6403,M21262,M,300.1,309.6,1584,36.7,165,0,0,0,0,0,0,M_7402
6405,M21264,M,300.2,309.7,1183,61.4,170,0,0,0,0,0,0,M_7404
6407,L53586,L,300.2,309.8,1526,45.6,175,0,0,0,0,0,0,M_7406
6412,M21271,M,300.4,310.0,1560,42.3,186,0,0,0,0,0,0,M_7411
6414,L53593,L,300.4,310.1,1614,33.5,191,0,0,0,0,0,0,M_7413
6416,L53595,L,300.4,310.1,1503,42.2,196,0,0,0,0,0,0,M_7415
6417,H35830,H,300.4,310.1,1484,38.0,198,0,0,0,0,0,0,M_7416
6421,L53600,L,300.3,309.9,1518,36.4,0,0,0,0,0,0,0,M_7420
6431,L53610,L,300.3,309.8,1523,39.2,24,0,0,0,0,0,0,M_7430
6440,L53619,L,300.6,310.1,1656,32.7,44,0,0,0,0,0,0,M_7439
6442,L53621,L,300.7,310.2,1639,31.4,48,0,0,0,0,0,0,M_7441
6446,L53625,L,300.7,310.3,1662,34.4,57,0,0,0,0,0,0,M_7445
6447,M21306,M,300.7,310.3,1471,40.2,59,0,0,0,0,0,0,M_7446
6451,L53630,L,300.6,310.2,1378,47.3,71,0,0,0,0,0,0,M_7450
6457,L53636,L,300.7,310.2,1387,50.6,83,0,0,0,0,0,0,M_7456
6458,L53637,L,300.7,310.0,1395,48.0,85,0,0,0,0,0,0,M_7457
6468,L53647,L,300.4,309.7,1692,27.4,115,0,0,0,0,0,0,M_7467
6470,M21329,M,300.4,309.6,1521,35.0,119,0,0,0,0,0,0,M_7469
6471,L53650,L,300.4,309.6,1379,54.5,122,0,0,0,0,0,0,M_7470
6472,L53651,L,300.4,309.6,1523,38.5,124,0,0,0,0,0,0,M_7471
6478,L53657,L,300.5,309.7,1841,24.6,143,0,0,0,0,0,0,M_7477
6480,L53659,L,300.6,309.8,1418,42.7,147,0,0,0,0,0,0,M_7479
6485,H35898,H,300.6,309.8,1913,22.5,157,0,0,0,0,0,0,M_7484
6489,L53668,L,300.7,309.8,1330,54.4,171,0,0,0,0,0,0,M_7488
6491,L53670,L,300.7,309.9,1383,44.5,176,0,0,0,0,0,0,M_7490
6494,L53673,L,300.7,309.8,1363,53.1,183,0,0,0,0,0,0,M_7493
6495,L53674,L,300.6,309.7,1617,33.2,185,0,0,0,0,0,0,M_7494
6507,H35920,H,301.0,310.1,1454,44.1,217,0,0,0,0,0,0,M_7506
6510,L53689,L,301.1,310.1,1564,36.8,7,0,0,0,0,0,0,M_7509
6512,M21371,M,301.2,310.1,2280,15.7,11,0,0,0,0,0,0,M_7511
6515,L53694,L,301.0,309.9,1507,41.8,19,0,0,0,0,0,0,M_7514
6520,L53699,L,301.1,310.1,1417,46.9,35,0,0,0,0,0,0,M_7519
6525,L53704,L,301.1,310.4,1874,24.8,47,0,0,0,0,0,0,M_7524
6526,L53705,L,301.1,310.4,1312,73.6,49,1,0,0,1,0,0,M_7525
6527,L53706,L,301.2,310.4,1515,38.4,51,0,0,0,0,0,0,M_7526
6528,L53707,L,301.2,310.4,1516,44.4,53,0,0,0,0,0,0,M_7527
6529,L53708,L,301.2,310.5,1546,40.0,55,0,0,0,0,0,0,M_7528
6530,L53709,L,301.3,310.6,1481,40.9,57,0,0,0,0,0,0,M_7529
6531,H35944,H,301.3,310.6,1605,32.5,59,0,0,0,0,0,0,M_7530
6535,L53714,L,301.3,310.6,1436,44.2,76,0,0,0,0,0,0,M_7534
6541,M21400,M,301.4,310.7,1368,63.7,92,1,0,0,1,0,0,M_7540
6542,L53721,L,301.4,310.7,1509,38.3,95,0,0,0,0,0,0,M_7541
6543,L53722,L,301.4,310.8,1543,36.9,97,0,0,0,0,0,0,M_7542
6545,M21404,M,301.4,310.7,1470,46.5,101,0,0,0,0,0,0,M_7544
6547,M21406,M,301.4,310.8,1530,39.9,107,0,0,0,0,0,0,M_7546
6549,L53728,L,301.4,310.8,1770,24.1,112,0,0,0,0,0,0,M_7548
6550,H35963,H,301.3,310.6,1527,44.0,114,0,0,0,0,0,0,M_7549
6564,L53743,L,301.5,310.7,1942,20.5,155,0,0,0,0,0,0,M_7563
6566,L53745,L,301.4,310.6,1550,36.8,159,0,0,0,0,0,0,M_7565
6567,L53746,L,301.3,310.6,1966,22.6,161,0,0,0,0,0,0,M_7566
6571,L53750,L,301.4,310.6,1634,31.1,171,0,0,0,0,0,0,M_7570
6574,M21433,M,301.4,310.6,1855,25.3,178,0,0,0,0,0,0,M_7573
6580,L53759,L,301.3,310.4,1501,41.6,192,0,0,0,0,0,0,M_7579
6582,L53761,L,301.4,310.4,1559,36.0,196,0,0,0,0,0,0,M_7581
6586,M21445,M,301.5,310.5,1600,32.8,205,0,0,0,0,0,0,M_7585
6589,L53768,L,301.6,310.7,1457,40.4,213,0,0,0,0,0,0,M_7588
6593,M21452,M,301.6,310.7,1457,47.8,7,0,0,0,0,0,0,M_7592
6599,L53778,L,301.5,310.7,1424,51.1,22,0,0,0,0,0,0,M_7598
6601,M21460,M,301.5,310.6,1424,47.0,26,0,0,0,0,0,0,M_7600
6603,L53782,L,301.5,310.6,1374,46.7,32,0,0,0,0,0,0,M_7602
6607,H36020,H,301.5,310.5,1538,44.3,43,0,0,0,0,0,0,M_7606
6610,L53789,L,301.5,310.4,1474,39.9,53,0,0,0,0,0,0,M_7609
6611,L53790,L,301.5,310.4,1543,34.0,55,0,0,0,0,0,0,M_7610
6613,L53792,L,301.6,310.6,1222,70.0,62,0,0,0,0,0,0,M_7612
6615,L53794,L,301.7,310.6,1660,28.7,66,0,0,0,0,0,0,M_7614
6617,M21476,M,301.7,310.6,1380,45.8,70,0,0,0,0,0,0,M_7616
6618,L53797,L,301.6,310.6,1321,60.8,73,0,0,0,0,0,0,M_7617
6620,M21479,M,301.7,310.7,1627,31.3,78,0,0,0,0,0,0,M_7619
6627,L53806,L,301.6,310.6,1613,42.5,97,0,0,0,0,0,0,M_7626
6630,L53809,L,301.6,310.5,1397,49.4,104,0,0,0,0,0,0,M_7629
6634,M21493,M,301.5,310.5,1737,29.3,114,0,0,0,0,0,0,M_7633
