UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id
3617,M18476,M,301.8,311.1,1413,42.2,9,0,0,0,0,0,0,M_4616
1545,L48724,L,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,M_2544
6914,L54093,L,300.8,311.2,1481,38.5,181,0,0,0,0,0,1,M_7913
1719,M16578,M,298.2,307.7,1681,31.0,84,0,0,0,0,0,0,M_2718
7435,L54614,L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,M_8434
7365,L54544,L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,M_8364
6235,L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,M_7234
725,L47904,L,297.5,308.9,1390,44.6,140,0,0,0,0,0,0,M_1724
6673,L53852,L,301.6,310.7,1424,50.5,214,0,0,0,0,0,0,M_7672
8029,L55208,L,300.6,311.8,1501,44.8,226,0,0,0,0,0,0,M_9028
5492,M20351,M,302.7,312.2,1350,58.6,2,0,0,0,0,0,0,M_6491
1128,M15987,M,296.7,307.8,1672,32.4,113,0,0,0,0,0,0,M_2127
2957,M17816,M,300.8,309.6,1404,38.7,44,0,0,0,0,0,0,M_3956
5156,H34569,H,304.2,313.3,1625,37.3,27,0,0,0,0,0,0,M_6155
4817,L51996,L,303.4,312.0,1521,35.9,215,1,1,0,0,0,0,M_5816
6202,M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,M_7201
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,M_7223
8686,H38099,H,297.2,308.5,1524,41.4,192,0,0,0,0,0,0,M_9685
7114,L54293,L,300.9,310.4,1561,32.7,67,0,0,0,0,0,0,M_8113
5275,L52454,L,303.6,313.0,1617,30.9,122,0,0,0,0,0,0,M_6274
8536,L55715,L,298.6,309.5,1547,44.8,36,0,0,0,0,0,0,M_9535
3044,L50223,L,300.3,309.5,1551,37.9,42,0,0,0,0,0,0,M_4043
6912,L54091,L,300.8,311.1,1480,41.1,176,0,0,0,0,0,0,M_7911
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,M_1149
7574,L54753,L,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,M_8573
4206,L51385,L,302.3,310.8,1723,26.3,213,0,0,0,0,0,0,M_5205
5493,M20352,M,302.9,312.4,1334,50.9,5,0,0,0,0,0,0,M_6492
2690,L49869,L,300.0,309.5,1641,30.1,35,0,0,0,0,0,0,M_3689
4221,M19080,M,301.9,310.6,1260,65.9,29,0,0,0,0,0,0,M_5220
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,M_10101
842,L48021,L,296.6,307.5,1439,45.5,199,0,0,0,0,0,0,M_1841
8137,M22996,M,299.6,310.9,1474,39.7,64,0,0,0,0,0,0,M_9136
6438,L53617,L,300.4,310.0,1282,66.1,40,0,0,0,0,0,0,M_7437
9700,L56879,L,298.8,309.8,1508,36.3,69,0,0,0,0,0,0,M_10699
6200,L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,M_7199
2795,L49974,L,300.4,309.6,1553,43.9,75,0,0,0,0,0,0,M_3794
7626,L54805,L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,M_8625
8475,M23334,M,298.5,309.7,1523,44.6,83,0,0,0,0,0,0,M_9474
7890,M22749,M,300.7,312.4,1371,61.7,102,0,0,0,0,0,0,M_8889
6608,L53787,L,301.5,310.5,1556,39.1,48,0,0,0,0,0,0,M_7607
9195,L56374,L,297.9,308.9,1393,40.6,45,0,0,0,0,0,0,M_10194
8248,L55427,L,299.0,310.4,1713,28.0,116,0,0,0,0,0,0,M_9247
1393,M16252,M,299.0,310.3,1494,46.6,144,0,0,0,0,0,0,M_2392
1922,L49101,L,298.1,307.9,1665,32.0,7,0,0,0,0,0,0,M_2921
7019,M21878,M,300.7,310.7,1377,46.7,36,0,0,0,0,0,0,M_8018
3622,L50801,L,301.9,311.2,1657,29.1,23,0,0,0,0,0,0,M_4621
4849,H34262,H,303.5,312.0,1397,52.9,80,0,0,0,0,0,0,M_5848
2292,M17151,M,299.5,308.8,1886,20.9,117,0,0,0,0,0,0,M_3291
2134,H31547,H,299.3,309.0,1732,29.7,141,0,0,0,0,0,0,M_3133
551,L47730,L,297.4,309.2,1698,29.4,119,0,0,0,0,0,0,M_1550
1741,M16600,M,298.5,307.9,1640,33.1,146,0,0,0,0,0,0,M_2740
5290,M20149,M,303.9,313.3,1507,34.3,161,0,0,0,0,0,0,M_6289
1818,L48997,L,298.1,307.7,1664,27.6,145,0,0,0,0,0,0,M_2817
4699,L51878,L,303.4,311.6,1564,41.9,137,0,0,0,0,0,0,M_5698
5182,L52361,L,304.0,313.1,1720,28.7,106,0,0,0,0,0,0,M_6181
3019,M17878,M,300.5,309.8,1566,35.9,204,0,0,0,0,0,0,M_4018
18,M14877,M,298.7,309.2,1410,45.6,47,0,0,0,0,0,0,M_1017
1771,H31184,H,298.4,307.9,1605,31.0,18,0,0,0,0,0,0,M_2770
1889,M16748,M,297.8,307.4,1902,24.3,129,0,0,0,0,0,0,M_2888
2153,M17012,M,299.3,308.8,1648,28.4,188,0,0,0,0,0,0,M_3152
1643,H31056,H,298.0,307.8,1588,35.4,114,0,0,0,0,0,0,M_2642
7847,M22706,M,300.2,311.6,1608,35.0,212,0,0,0,0,0,0,M_8846
4194,L51373,L,302.4,311.1,1634,34.2,184,0,0,0,0,0,0,M_5193
9433,L56612,L,298.0,308.7,1619,40.1,45,0,0,0,0,0,0,M_10432
8899,L56078,L,297.4,308.6,1532,38.7,136,0,0,0,0,0,0,M_9898
534,L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,M_1533
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,M_1132
7723,L54902,L,300.5,311.7,1409,54.7,104,0,0,0,0,0,0,M_8722
8459,L55638,L,298.7,309.9,1753,26.8,40,0,0,0,0,0,0,M_9458
965,L48144,L,295.7,306.5,1737,26.2,97,0,0,0,0,0,0,M_1964
8720,L55899,L,297.2,308.8,1451,43.1,68,0,0,0,0,0,0,M_9719
6413,L53592,L,300.4,310.0,1423,44.2,189,0,0,0,0,0,0,M_7412
8286,L55465,L,298.9,310.6,1387,52.7,2,0,0,0,0,0,0,M_9285
7854,L55033,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0,M_8853
1096,L48275,L,296.9,307.5,2721,9.3,18,1,0,0,1,0,0,M_2095
6930,M21789,M,301.0,311.6,1301,55.0,9,0,0,0,0,0,0,M_7929
9255,L56434,L,298.3,309.1,1616,31.1,195,0,0,0,0,0,0,M_10254
1562,L48741,L,298.2,308.4,1388,53.8,137,0,0,0,0,0,0,M_2561
1671,L48850,L,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,M_2670
6088,M20947,M,300.9,310.8,1599,33.0,7,0,0,0,0,0,0,M_7087
6670,L53849,L,301.4,310.5,1571,33.9,208,0,0,0,0,0,0,M_7669
5934,L53113,L,300.5,310.5,1373,47.4,56,0,0,0,0,0,0,M_6933
8830,M23689,M,297.3,308.8,1469,44.1,150,0,0,0,0,0,0,M_9829
7946,L55125,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0,M_8945
3509,L50688,L,301.7,310.9,1608,33.0,160,0,0,0,0,0,0,M_4508
2003,L49182,L,298.5,308.2,1654,27.1,13,0,0,0,0,0,0,M_3002
5867,L53046,L,301.5,311.1,1459,45.1,97,0,0,0,0,0,0,M_6866
169,L47348,L,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,M_1168
2589,L49768,L,299.0,308.7,1706,28.6,206,0,0,0,0,0,0,M_3588
5906,H35319,H,300.8,310.5,1582,31.1,193,0,0,0,0,0,0,M_6905
9530,L56709,L,299.1,310.3,1459,46.7,84,0,0,0,0,0,0,M_10529
6385,H35798,H,300.1,309.6,1463,45.1,113,0,0,0,0,0,0,M_7384
7825,L55004,L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0,M_8824
9780,L56959,L,298.8,309.8,1509,36.2,57,0,0,0,0,0,0,M_10779
4630,L51809,L,303.0,311.2,1735,26.1,194,0,0,0,0,0,0,M_5629
8561,L55740,L,298.3,309.0,1408,45.4,98,0,0,0,0,0,0,M_9560
9292,L56471,L,298.2,309.0,1353,57.8,89,0,0,0,0,0,0,M_10291
6875,H36288,H,300.9,311.3,1295,58.9,77,0,0,0,0,0,0,M_7874
6522,L53701,L,301.1,310.1,1666,27.2,40,0,0,0,0,0,0,M_7521
8980,M23839,M,296.9,307.5,1332,51.1,121,0,0,0,0,0,0,M_9979
6648,L53827,L,301.5,310.5,1927,22.4,149,0,0,0,0,0,0,M_7647
9826,L57005,L,298.4,309.2,1610,32.4,194,0,0,0,0,0,0,M_10825
211,L47390,L,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,M_1210
5279,M20138,M,303.5,312.9,1618,30.4,130,0,0,0,0,0,0,M_6278
1920,L49099,L,298.2,308.0,1658,30.0,3,0,0,0,0,0,0,M_2919
719,L47898,L,297.5,308.8,1477,39.0,127,0,0,0,0,0,0,M_1718
4869,L52048,L,303.6,312.4,1418,46.0,128,0,0,0,0,0,0,M_5868
7835,L55014,L,300.0,311.4,1483,45.6,187,0,0,0,0,0,0,M_8834
1299,M16158,M,298.7,309.8,1343,53.6,134,0,0,0,0,0,0,M_2298
9194,M24053,M,297.9,309.0,1530,40.9,42,0,0,0,0,0,0,M_10193
4618,M19477,M,303.1,311.4,1831,23.3,161,0,0,0,0,0,0,M_5617
3129,M17988,M,300.1,309.5,1462,42.8,50,0,0,0,0,0,0,M_4128
9796,L56975,L,298.5,309.3,1623,33.1,109,0,0,0,0,0,0,M_10795
3980,L51159,L,302.3,311.3,1439,41.8,96,0,0,0,0,0,0,M_4979
9925,M24784,M,298.5,308.6,1384,54.4,44,0,0,0,0,0,0,M_10924
8318,L55497,L,298.7,309.7,1667,30.4,92,0,0,0,0,0,0,M_9317
4394,M19253,M,302.2,310.1,1572,34.6,17,0,0,0,0,0,0,M_5393
1288,L48467,L,298.5,309.6,1419,41.5,105,0,0,0,0,0,0,M_2287
4356,H33769,H,302.0,309.8,1280,57.3,147,1,0,1,0,0,0,M_5355
7014,M21873,M,300.4,310.4,1544,36.3,21,0,0,0,0,0,0,M_8013
3886,L51065,L,302.5,311.5,1677,29.2,49,0,0,0,0,0,0,M_4885
5750,H35163,H,302.2,311.8,1330,62.4,31,0,0,0,0,0,0,M_6749
9170,L56349,L,297.7,308.8,1896,24.5,186,0,0,0,0,0,0,M_10169
2408,M17267,M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0,M_3407
2014,L49193,L,298.6,308.4,1485,42.9,38,0,0,0,0,0,0,M_3013
5154,L52333,L,304.2,313.4,1644,31.7,23,0,0,0,0,0,0,M_6153
8552,M23411,M,298.2,309.1,1457,49.0,77,0,0,0,0,0,0,M_9551
4377,M19236,M,301.9,309.6,1551,34.6,211,0,0,0,0,0,0,M_5376
8823,L56002,L,297.4,308.8,1462,49.7,132,0,0,0,0,0,0,M_9822
4274,L51453,L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0,M_5273
5826,L53005,L,301.3,311.1,1413,42.0,221,0,0,0,0,0,0,M_6825
6700,M21559,M,301.7,310.8,1516,40.4,48,0,0,0,0,0,0,M_7699
7244,M22103,M,300.0,310.2,1393,51.2,190,0,0,0,0,0,0,M_8243
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,M_1449
2228,L49407,L,299.5,308.8,1965,20.4,164,0,0,0,0,0,0,M_3227
5757,M20616,M,302.0,311.5,1366,52.3,54,0,0,0,0,0,0,M_6756
811,L47990,L,296.9,307.7,1550,39.7,124,0,0,0,0,0,0,M_1810
4181,L51360,L,302.4,310.8,1686,28.8,150,0,0,0,0,0,0,M_5180
9001,L56180,L,297.0,307.9,1493,46.1,173,0,0,0,0,0,0,M_10000
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,M_6438
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,M_8533
6370,H35783,H,300.0,309.5,1781,24.9,70,0,0,0,0,0,0,M_7369
8417,M23276,M,298.8,310.1,1585,31.3,147,0,0,0,0,0,0,M_9416
1478,L48657,L,298.3,309.4,1570,35.6,138,0,0,0,0,0,0,M_2477
1791,L48970,L,298.2,307.9,1847,23.6,69,0,0,0,0,0,0,M_2790
2009,L49188,L,298.5,308.3,1811,24.7,27,0,0,0,0,0,0,M_3008
683,H30096,H,297.8,309.0,1410,48.8,23,0,0,0,0,0,0,M_1682
2817,L49996,L,300.1,309.4,1434,47.3,127,0,0,0,0,0,0,M_3816
9432,L56611,L,298.0,308.6,1430,57.0,43,0,0,0,0,0,0,M_10431
3775,M18634,M,302.4,311.1,1480,45.7,200,0,0,0,0,0,0,M_4774
6496,M21355,M,300.6,309.8,1694,31.1,187,0,0,0,0,0,0,M_7495
8879,L56058,L,298.1,309.2,1802,26.9,83,0,0,0,0,0,0,M_9878
7362,L54541,L,299.5,310.0,1502,38.5,52,0,0,0,0,0,0,M_8361
8367,M23226,M,298.9,309.8,1836,22.8,18,0,0,0,0,0,0,M_9366
7475,L54654,L,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,M_8474
47,M14906,M,298.7,309.0,1843,25.8,130,0,0,0,0,0,0,M_1046
31,M14890,M,299.1,309.5,1339,48.2,86,0,0,0,0,0,0,M_1030
8251,M23110,M,299.0,310.4,1394,45.2,122,0,0,0,0,0,0,M_9250
6936,L54115,L,300.7,311.2,1878,24.3,24,0,0,0,0,0,0,M_7935
1469,M16328,M,298.6,309.8,1419,44.9,115,0,0,0,0,0,0,M_2468
1666,H31079,H,298.2,307.9,1491,39.7,181,0,0,0,0,0,0,M_2665
1417,M16276,M,298.7,309.9,2083,18.2,205,0,0,0,0,0,0,M_2416
6481,L53660,L,300.7,309.9,1775,26.6,149,0,0,0,0,0,0,M_7480
4853,L52032,L,303.7,312.2,1619,34.9,92,0,0,0,0,0,0,M_5852
2471,L49650,L,298.9,308.5,1467,44.7,136,0,0,0,0,0,0,M_3470
4374,M19233,M,301.9,309.7,1533,35.9,204,0,0,0,0,0,0,M_5373
8525,L55704,L,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,M_9524
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,M_1429
5245,L52424,L,303.6,313.0,1593,31.6,52,0,0,0,0,0,0,M_6244
2120,M16979,M,299.3,308.9,1858,24.7,101,0,0,0,0,0,0,M_3119
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,M_1385
1946,L49125,L,298.1,308.1,1616,32.8,65,0,0,0,0,0,0,M_2945
4225,L51404,L,302.0,310.7,1698,28.1,39,0,0,0,0,0,0,M_5224
474,M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,M_1473
2130,H31543,H,299.4,309.0,1607,33.7,130,0,0,0,0,0,0,M_3129
6557,L53736,L,301.5,310.7,1686,27.9,135,0,0,0,0,0,0,M_7556
6999,M21858,M,300.6,310.7,1388,42.9,190,0,0,0,0,0,0,M_7998
1056,L48235,L,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,M_2055
3275,L50454,L,301.3,310.0,1665,31.4,0,0,0,0,0,0,0,M_4274
4962,L52141,L,303.9,312.7,1800,24.3,158,0,0,0,0,0,0,M_5961
5364,L52543,L,303.2,312.5,1518,39.9,146,0,0,0,0,0,0,M_6363
5817,L52996,L,301.3,311.0,1582,35.6,202,0,0,0,0,0,0,M_6816
812,L47991,L,296.8,307.6,1588,37.6,126,0,0,0,0,0,0,M_1811
4574,H33987,H,302.8,311.0,1436,43.5,47,0,0,0,0,0,0,M_5573
6138,M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,M_7137
2389,M17248,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0,M_3388
9649,L56828,L,299.1,310.1,1416,41.2,185,0,0,0,0,0,0,M_10648
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,M_7225
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,M_1111
8910,L56089,L,297.1,308.4,1529,40.4,165,0,0,0,0,0,0,M_9909
1746,L48925,L,298.5,308.0,1624,29.8,160,0,0,0,0,0,0,M_2745
7852,L55031,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,M_8851
1453,L48632,L,299.0,310.3,1584,34.4,83,0,0,0,0,0,0,M_2452
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,M_1319
8594,M23453,M,297.4,308.0,1601,34.6,181,0,0,0,0,0,0,M_9593
3334,M18193,M,301.6,310.8,1343,49.5,140,0,0,0,0,0,0,M_4333
1923,L49102,L,298.0,307.8,1716,26.6,9,0,0,0,0,0,0,M_2922
5866,M20725,M,301.5,311.1,1402,40.0,94,0,0,0,0,0,0,M_6865
9529,M24388,M,299.1,310.3,1233,59.0,81,0,0,0,0,0,0,M_10528
3686,M18545,M,301.9,311.1,1380,51.6,184,0,0,0,0,0,0,M_4685
4276,M19135,M,302.4,310.5,1500,36.7,164,0,0,0,0,0,0,M_5275
4890,L52069,L,303.7,312.5,1632,36.6,186,0,0,0,0,0,0,M_5889
5226,M20085,M,304.0,313.2,1437,53.9,7,0,0,0,0,0,0,M_6225
7473,M22332,M,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,M_8472
3606,L50785,L,301.7,310.7,1641,31.9,192,0,0,0,0,0,0,M_4605
1053,L48232,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,M_2052
4157,M19016,M,302.0,310.5,1823,25.1,87,0,0,0,0,0,0,M_5156
9677,L56856,L,299.0,310.1,1886,21.2,13,0,0,0,0,0,0,M_10676
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,M_1099
7509,M22368,M,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,M_8508
1457,L48636,L,299.0,310.3,1501,43.0,91,0,0,0,0,0,0,M_2456
7689,L54868,L,300.6,311.7,1553,39.8,0,0,0,0,0,0,0,M_8688
4005,L51184,L,302.0,311.1,1373,55.7,157,0,0,0,0,0,0,M_5004
6867,M21726,M,301.0,311.3,1454,41.5,57,0,0,0,0,0,0,M_7866
4510,L51689,L,302.4,310.1,1429,43.7,104,0,0,0,0,0,0,M_5509
3300,L50479,L,301.3,310.5,1390,45.8,63,0,0,0,0,0,0,M_4299
3800,L50979,L,302.2,310.9,1506,34.0,49,0,0,0,0,0,0,M_4799
4282,L51461,L,302.0,310.0,1832,22.9,178,0,0,0,0,0,0,M_5281
9052,L56231,L,297.4,308.6,1820,24.6,79,0,0,0,0,0,0,M_10051
6463,H35876,H,300.6,310.0,1483,44.0,97,0,0,0,0,0,0,M_7462
7913,L55092,L,300.7,312.1,1498,44.0,155,0,0,0,0,0,0,M_8912
1415,M16274,M,298.7,309.8,1570,42.1,200,0,0,0,0,0,0,M_2414
541,L47720,L,297.4,309.4,1473,45.5,94,0,0,0,0,0,0,M_1540
5816,L52995,L,301.2,311.0,1670,33.0,200,0,0,0,0,0,0,M_6815
8200,L55379,L,299.2,310.7,1737,27.0,225,1,1,0,0,0,0,M_9199
3681,L50860,L,302.2,311.5,1744,31.2,172,0,0,0,0,0,0,M_4680
755,M15614,M,296.9,308.1,1483,44.3,219,0,0,0,0,0,0,M_1754
4197,M19056,M,302.5,311.0,1563,35.6,190,0,0,0,0,0,0,M_5196
2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,M_3650
4523,M19382,M,302.5,310.5,1918,21.6,131,0,0,0,0,0,0,M_5522
9520,L56699,L,299.0,310.1,1531,36.0,57,0,0,0,0,0,0,M_10519
3119,M17978,M,300.2,309.5,1458,46.9,23,0,0,0,0,0,0,M_4118
3729,L50908,L,302.3,311.3,1457,44.5,83,0,0,0,0,0,0,M_4728
3887,L51066,L,302.4,311.3,1392,50.5,51,0,0,0,0,0,0,M_4886
7108,H36521,H,300.9,310.5,1512,41.2,49,0,0,0,0,0,0,M_8107
8069,M22928,M,300.5,311.9,1676,35.2,97,0,0,0,0,0,0,M_9068
7326,L54505,L,299.9,310.4,1419,45.7,178,0,0,0,0,0,0,M_8325
8484,L55663,L,298.3,309.4,1618,31.5,108,0,0,0,0,0,0,M_9483
8768,L55947,L,297.5,308.6,1380,53.5,192,0,0,0,0,0,0,M_9767
6501,M21360,M,300.9,310.0,1416,46.6,201,0,0,0,0,0,0,M_7500
8427,L55606,L,299.1,310.5,1628,35.9,174,0,0,0,0,0,0,M_9426
7964,L55143,L,301.0,312.2,1510,39.9,61,0,0,0,0,0,0,M_8963
602,L47781,L,297.9,309.7,2194,16.8,27,0,0,0,0,0,0,M_1601
9250,L56429,L,298.3,309.0,1657,32.2,179,0,0,0,0,0,0,M_10249
8920,L56099,L,297.2,308.3,1693,28.0,188,0,0,0,0,0,0,M_9919
6815,H36228,H,300.8,310.6,1465,44.1,136,0,0,0,0,0,0,M_7814
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0,M_6411
8748,L55927,L,297.3,308.5,1504,42.0,142,0,0,0,0,0,0,M_9747
5523,L52702,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,0,M_6522
1045,L48224,L,296.5,307.6,1512,43.6,92,0,0,0,0,0,0,M_2044
7335,L54514,L,299.8,310.4,1694,30.3,204,0,0,0,0,0,0,M_8334
1558,L48737,L,298.3,308.4,1585,30.6,127,0,0,0,0,0,0,M_2557
3740,M18599,M,302.2,311.2,1663,29.6,115,0,0,0,0,0,0,M_4739
3523,L50702,L,301.8,311.0,1651,32.5,195,0,0,0,0,0,0,M_4522
181,L47360,L,298.2,308.3,1475,49.9,47,0,0,0,0,0,0,M_1180
2116,L49295,L,299.4,309.0,1404,47.3,86,0,0,0,0,0,0,M_3115
1700,L48879,L,298.1,307.7,1289,48.3,42,0,0,0,0,0,0,M_2699
1380,L48559,L,298.7,310.1,1620,34.8,112,0,0,0,0,0,0,M_2379
7230,L54409,L,299.8,309.8,1749,33.4,153,0,0,0,0,0,0,M_8229
9144,L56323,L,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,M_10143
619,H30032,H,298.2,310.0,1433,44.2,68,0,0,0,0,0,0,M_1618
3182,L50361,L,300.2,309.4,1527,37.0,194,0,0,0,0,0,0,M_4181
9852,M24711,M,298.5,309.3,1761,27.2,49,0,0,0,0,0,0,M_10851
1601,M16460,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,M_2600
5964,H35377,H,300.4,310.7,1656,36.3,127,0,0,0,0,0,0,M_6963
1616,L48795,L,297.8,307.9,1447,48.6,46,0,0,0,0,0,0,M_2615
5921,L53100,L,300.5,310.2,1764,25.9,27,0,0,0,0,0,0,M_6920
9592,L56771,L,299.2,310.4,1570,37.3,37,0,0,0,0,0,0,M_10591
3892,L51071,L,302.2,311.1,1418,47.0,61,0,0,0,0,0,0,M_4891
2084,H31497,H,299.4,309.3,1743,28.2,0,0,0,0,0,0,0,M_3083
4575,M19434,M,302.9,311.0,1402,40.7,52,0,0,0,0,0,0,M_5574
5595,L52774,L,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,M_6594
5122,L52301,L,304.2,313.6,1469,40.0,154,0,0,0,0,0,0,M_6121
4588,M19447,M,302.8,311.0,1507,33.4,82,0,0,0,0,0,0,M_5587
4903,L52082,L,303.6,312.3,1616,29.3,226,0,0,0,0,0,0,M_5902
8253,L55432,L,299.0,310.4,1565,36.1,127,0,0,0,0,0,0,M_9252
5917,L53096,L,300.6,310.2,1555,41.9,19,0,0,0,0,0,0,M_6916
5130,M19989,M,304.1,313.3,1725,28.3,177,0,0,0,0,0,0,M_6129
8335,M23194,M,298.8,309.7,1459,47.3,141,0,0,0,0,0,0,M_9334
1919,M16778,M,298.1,307.9,1496,40.0,0,0,0,0,0,0,0,M_2918
8331,L55510,L,298.8,309.7,1505,39.0,131,0,0,0,0,0,0,M_9330
5708,L52887,L,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,M_6707
5385,M20244,M,302.9,312.4,1421,46.0,206,0,0,0,0,0,0,M_6384
6337,L53516,L,300.4,309.8,1395,48.1,201,0,0,0,0,0,0,M_7336
2055,M16914,M,299.6,309.4,1605,29.8,142,0,0,0,0,0,0,M_3054
7613,M22472,M,300.5,311.4,1743,27.6,46,0,0,0,0,0,0,M_8612
9210,M24069,M,298.0,309.0,1393,55.9,79,0,0,0,0,0,0,M_10209
3964,H33377,H,302.3,311.5,1526,38.2,47,0,0,0,0,0,0,M_4963
1127,L48306,L,296.8,307.9,1706,30.8,111,0,0,0,0,0,0,M_2126
3429,L50608,L,301.6,310.6,1391,49.4,164,0,0,0,0,0,0,M_4428
4602,M19461,M,303.0,311.1,1372,54.3,117,1,0,1,0,0,0,M_5601
3722,M18581,M,302.2,311.2,1544,43.6,63,0,0,0,0,0,0,M_4721
2390,L49569,L,299.2,308.5,1867,27.0,138,0,0,0,0,0,0,M_3389
1323,H30736,H,298.9,310.1,1452,49.9,187,0,0,0,0,0,0,M_2322
1604,M16463,M,297.8,307.8,1622,32.1,18,0,0,0,0,0,0,M_2603
7225,L54404,L,299.8,309.6,1598,31.0,139,0,0,0,0,0,0,M_8224
7426,M22285,M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,M_8425
4337,H33750,H,301.6,309.9,1423,53.6,95,0,0,0,0,0,0,M_5336
5594,L52773,L,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,M_6593
4412,L51591,L,302.5,310.3,1688,31.6,66,0,0,0,0,0,0,M_5411
5859,L53038,L,301.3,311.0,1348,44.5,78,0,0,0,0,0,0,M_6858
9344,M24203,M,298.3,308.8,1391,50.4,13,0,0,0,0,0,0,M_10343
3992,L51171,L,302.3,311.3,1682,34.4,127,0,0,0,0,0,0,M_4991
6080,M20939,M,300.8,310.7,1371,44.7,205,0,0,0,0,0,0,M_7079
1560,L48739,L,298.2,308.3,1458,41.8,132,0,0,0,0,0,0,M_2559
4683,L51862,L,303.6,311.8,1567,31.7,97,0,0,0,0,0,0,M_5682
7558,M22417,M,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,M_8557
3773,L50952,L,302.4,311.1,1448,44.8,195,0,0,0,0,0,0,M_4772
8780,M23639,M,297.5,308.6,1349,51.5,21,0,0,0,0,0,0,M_9779
3458,M18317,M,301.5,310.4,2639,12.0,21,1,0,0,1,0,0,M_4457
8384,M23243,M,298.8,309.9,1495,35.2,60,0,0,0,0,0,0,M_9383
1355,L48534,L,298.6,310.0,1334,48.0,42,0,0,0,0,0,0,M_2354
46,L47225,L,298.8,309.1,1489,49.1,128,0,0,0,0,0,0,M_1045
9873,L57052,L,298.9,309.9,1373,52.1,108,0,0,0,0,0,0,M_10872
749,H30162,H,296.7,308.1,1528,46.3,203,0,0,0,0,0,0,M_1748
7918,L55097,L,300.9,312.1,1474,42.4,171,0,0,0,0,0,0,M_8917
4242,L51421,L,302.4,311.0,1475,47.9,79,0,0,0,0,0,0,M_5241
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,M_6628
4658,L51837,L,303.1,311.2,1628,35.2,23,0,0,0,0,0,0,M_5657
4239,M19098,M,302.3,311.0,1521,34.8,72,0,0,0,0,0,0,M_5238
3461,L50640,L,301.5,310.3,1415,41.6,28,0,0,0,0,0,0,M_4460
7382,L54561,L,299.7,310.3,1495,43.1,101,0,0,0,0,0,0,M_8381
5550,H34963,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,M_6549
7076,L54255,L,300.7,310.5,1536,47.4,192,0,0,0,0,0,0,M_8075
